189963607449141249	T13118198	neutral	Seven Penny Stocks on the Move with Heavy Volume\u002c April 10 http://t.co/eNXkbyOA
253421252956545024	T13114433	neutral	MT @LccSy #Syria\u002c Deir Ezzor: Ali Bashar al-theeb was martyred. He was a soldier of the Free Syrian Army.  Wednesday\u002c 3 October 2012.
261429133987438593	T13118624	positive	excited for fri\u002cnot so i can get smashed but so i can go to the garden centre\u002clook at the xmas display and have a coffee #wtf #grannyalert
260153933853519872	T13114269	neutral	Just got the ICS update from Sony on my Sola (apparently it was released on the 17th\u002c but update centre never told me\u002c so I only knew...
242514794425503744	T13115773	neutral	Just thought about the fact that I\u2019m now a Junior. PSAT\u002c PSSA\u002c SAT\u2019s\u002c Benchmarks\u002c Benchmarks\u002c Homework\u002c Benchmarks and\u002c Prom. Wow.
264221259737468930	T13115537	neutral	Bedtime. Going to Dayton at 10 tomorrow to meet with the head of the visual arts department for a private Q&A / tour.
262131102137860096	T13112746	positive	Sign of the times for once powerful Cosatu? @TimesLIVE Black shirts see red at Cosatu march http://t.co/VNiXvhdf
245250307448246272	T13113583	positive	Got my @johnstownhawks tickets in the mail today!! So excited to see Mario Lemieux drop the 1st puck! #Hockeyisback http://t.co/fTk0AhbS
249375357956927488	T13119091	negative	Sophos is the Lamest Virus Ever...: Starting September 19\u002c Sophos successfully became the lamest... http://t.co/14HqjMMq |InfoSecIsland
249944615057252353	T13112337	positive	@Jaackkemp wooooooo\u002c getting drunk on a Wednesday night with Jack Kemp\u002c basically a dream come true.
232086435581276162	T13115034	neutral	@CherylCole\u2019s on MTV Hits in 30 minutes taking us behind the scenes of her \""Under The Sun\"" video
264183853785182209	T13114643	negative	@anthonyli You\u2019re not coming here The week of feb 16th are you? I\u2019ll be in oklahoma so I don\u2019t want to miss you guys :(
241233461560635392	T13111814	neutral	Jose Iglesias /  Igleisas started at shortstop Wednesday night for the second http://t.co/Gkpx9Blu #MLB #BOS
233453521050161152	T13112386	neutral	Wasn\u2019t there an International Women\u2019s day on the 8th of March too?
259978181312921600	T13114005	neutral	Game 3 of San Beda vs Letran will be on Thursday at the Smart Araneta Coliseum.
209669128292810752	T13113381	neutral	We\u2019re partnering with our friends at Ten Thousand Villages in Green Hills on Sunday\u002c June 17th. Stop by anytime... http://t.co/JpK2EODR
250017113773858818	T13112623	neutral	See you at the Houston Improv\u002c this Tuesday\u002c 9/25\u002c National Voter Registration Day for a FREE SHOW - \""Vote for... http://t.co/myrQvRsK
205051127593574400	T13116258	positive	Good luck to @ChewB30 tomorrow at the MAC Championship!! Do your thing buddy!! #GoBobcats #MACBaseball
258428070241906688	T13113215	neutral	Whoa. Is Taylor Kitsch seriously going to be at the charity game tomorrow?
264185414154350592	T13113570	neutral	Due to the hurricane\u002c game 1 of the the Eastern conf semi-final has been moved to RFK on Nov 3. The 2nd leg will be in NY on Nov 7. #DCU
254817714898604032	T13112109	neutral	Espindola double rocks Galaxy: The star-studded Los Angeles Galaxy may have to face one more game in the MLS Cup... http://t.co/g0xRIA1U
263445282879062016	T13112829	neutral	#Rent in US up 10% betw Jan\u201911 & Jun\u201912\u002c up .1% in Calif says @ApartmentList. Sound right to you? http://t.co/fbRrhDQx
263358562531676161	T13112517	positive	Mark Cuban: Apple TV Is a Pipe Dream And why the HDNet founder thinks that may be a good thing... http://t.co/MbASAnnw http://t.co/ES6H34Zx
261026742016303104	T13112219	positive	Bersani\u002c supports stability agreement to secure government: (AGI) Rome\u002c October 24 - Tomorrow the agreement on t... http://t.co/ew0JWQgD
231118920671703042	T13116042	positive	Nikki Beach Miami is excited to welcome back our good friend Patrick M this Sunday along with Nikki Beach\u2019s... http://t.co/EUyVFzMz
259701130425167873	T13112410	positive	Joseph Kony\u002c despite the catapulting Hollywood\u2019s depiction\u002c I\u2019m praying for you. That you may find Jesus so we can worship together
259369879591854081	T13113852	neutral	THIS SUNDAY: Join us at Ten Thousand Villages to get holiday gifts. 15% of the proceeds donated to HIAS Pennsylvania! http://t.co/PPjydgjx
254318200538427394	T13114742	positive	@NandosNialler11 Guess what? My mum said that i might be able to come to Crufts with you nxt year (March) for one day and then go shopping x
254181273352929280	T13112008	neutral	@NatLe7 gonna stay over in Leeds for Wednesday tho to get my fix of the eternal city
245540130482434048	T13112431	neutral	Do you know what is happening tomorrow at Yerba Buena Center in San Fransisco? #iPhone5 #iPhone5 #iPhone5 #iPhone5 #iPhone5 #iPhone5
257626522964332545	T13114601	neutral	Do you have your HST made for the Diamond Chevrons QAL?  Tomorrow the assembly directions go up!! http://t.co/074Wacjp
261173008381648896	T13112789	neutral	Watch the The Morning Blend tomorrow as Ian Bennett will be strutting his stuff in their fashion show. Tune into TJM4 at 9 am.
216872516134772737	T13113805	neutral	Ik heb een @YouTube-video als \u2019leuk\u2019 gemarkeerd http://t.co/Utwrijit Apple Special Event March 7 2012 iPad 3 the new ipad Ful
262272451340275712	T13117388	neutral	#teamfollowback La Liga: Betis march on\u002c Malaga held to draw: Real Betis moved up to fourth in the table after S... http://t.co/Sy1yVPvt
264200219976138753	T13114010	neutral	But me & Derrick going to the Fair tomorrow
247951136068366336	T13117829	neutral	Had a few emails about my storck adrenalin The chap clearly new feck all about carbon and bikes in general.I may have to brake it for spares
169085941951119361	T13113298	neutral	9th day of continuous shelling of Baba Amr http://t.co/01dZwmSu #Syria
263981029889544192	T13113120	positive	@OllyverTweet ...i hope they\u2019ve left school by now !!...I\u2019ll bring the photos tomorrow night from bilbao..Der Der Der Der.i love you baby !
197500632326864896	T13114760	positive	MT @dandundas Council of Can chair Maude Barlow hits road to speak on protecting the Great Lakes; 8-city tour will see her in #hamont May 16
261109626999799808	T13111594	neutral	@PBernhardt @communitech Is Wednesday normally Cascades help day? I might want to make a trip at some point before January 21st.
179791600409526273	T13118549	neutral	Seven Penny Stocks to Watch with Heavy Volume for March 14: IVAN shares have traded as high as $3.15 over the pa... http://t.co/UoH4N7z0
218330840264998914	T13116729	neutral	Pink Diamonds Host Sabrina 25th Birthday Bash @ Club Crucial July 2nd be there to witness a movie in the making or hear about it....
259283350714474496	T13114962	neutral	It\u2019s our undergraduate open day tomorrow! Come and see everything DMU and the Faculty of Tech have to offer. More info: http://t.co/acIYyL2A
264226393213247489	T13117555	positive	Can\u2019t wait til my Texans play Mario Williams and the Bills Sunday.
264140817789251584	T13117461	neutral	How did Marco Rubio\u002c Eva Longoria and Marc Anthony bring star power to the election? NBC Latino breaks it down #latism http://t.co/53T6WHXs
263555736087441409	T13118814	neutral	@Brookeofmidgard I\u2019m sitting here with my belt\u002c in jean shorts watching Cena win his first title. I think we tie for 1st my friend xD
259836438957420544	T13117023	neutral	Idk how im gone make it to Total Sports tomorrow for Selection Sunday
251144316133711873	T13112243	negative	Tomorrow im either gonna look like a crippled redneck or a drunk idiot on st. patty\u2019s day. Regular costumes just don\u2019t cut it
263608122910842880	T13116835	positive	And SNSD\u2019s comeback is rumored for Nov. 8 <33333 I hope it\u2019s true omg today is a good day
203777374666498048	T13112436	positive	@CharlieWaters I laughed a little\u002c but not sharing them out with anyone. Will the weather be good tomorrow for Boris Bikes?
259742833810997248	T13111560	positive	@heavyoilcountry right you are\u002c they could end up picking sidney crosby 1st rou... wait a second\u002c that already happened
252913776179953664	T13114241	neutral	Last night was #twEATup dinner at Bucci\u002c tonight is  sister\u2019s bday dinner in Sunnybank\u002c tomorrow is dinner at The Red Hen. #whatweightgain
257167540298584064	T13115439	negative	@1DsHotTamale ~.~t u cant just tweet sum1 GUESS WHO IMMA SEE THURSDAY and NIT TWEET THEM BACK!! >.< lol
263473770868649984	T13116148	neutral	This match marked the 13th year of Undertaker\u2019s WWE career. #SurvivorSeries2003
264137968384630785	T13114814	positive	Haha @DonRealPN and I took home 1st and 2nd place in the \""Guess the weight of the pumpkin\"" contest. Free dinner for 2 in Charleston
258292506729521152	T13113871	negative	I think it would be pretty wacky if we all came in naked tomorrow
263133446430404608	T13111743	neutral	#4: CaseCrown Axis Flip Case (Black) for iPad 4th Generation with Retina Display\u002c iPad 3 & iPad 2 (Built-in magn... http://t.co/E3kr5Ugf
263722741562228737	T13115795	neutral	At Shaker practice as they prepare for Super Bowl matchup with Shen on Friday http://t.co/4oh1MLZA
207884768862412800	T13117557	negative	@CarlJWood I teach my class to count in pennies at first. I may be part of the problem.
256702681794629632	T13114083	positive	Going to sleep early\u002c so I\u2019m ready for tomorrow with The Cab\u002c Evermore and MAROON 5 :)
255821423917019136	T13115957	negative	Tracy McGrady signed with a team in China today.  Clearly\u002c that team does not have aspirations of reaching the 2nd round
218020582523015169	T13112629	positive	@ShannonLeto Congrats XOXO Shannon Leto wins the \""Indie\"" category of the 17th Annual Drummies! http://t.co/v6hpmitY
262218488440049665	T13112642	neutral	Today at Island Wing Co -Game Day Saturday: $2 Domestic Bottles (all Day).  See it here - http://t.co/0TdQfNqZ
257750740645330944	T13112042	neutral	Did you see us in the Gazette on Saturday? If you missed it\u002c here is the electronic version http://t.co/UyyLQY4n
259438015712202752	T13111679	neutral	If there\u2019s a car on cinder blocks in your yard\u002c you may be a redneck. If there\u2019s a dog on top of it\u002c you may have #Romnesia. Jeff Foxworthy
207633006981160960	T13113496	positive	Pharrell may have had one of the realest Gangsta Grillz mixtape\u002c ever.
